2018-09-01 00:50:25,b'Ua401 diverted to Colarado springs no information.  Horrible customer service. #unitedAIRLINES'
2018-09-01 00:41:41,b'Actually quote from the flight attendant on my flight from  Chicago to Minneapolis \xe2\x80\x9cwe still don\xe2\x80\x99t know where the p\xe2\x80\xa6 https://t.co/OPzhBepe5t'
2018-09-01 00:26:53,b'WOW!! The new United Polaris Lounge in EWR is AMAZING!!! #unitedairlines #travel #aviation #staralliance #lounges\xe2\x80\xa6 https://t.co/YP7hkM9VAY'
2018-09-01 00:09:26,b'@united @ABC @FoxNews Tweet me back if you have ever been let onto a flight within 60min of the estimated flight de\xe2\x80\xa6 https://t.co/ngGjeHq56v'
2018-09-01 00:02:32,b'WOW!! The new United Polaris Lounge in EWR is AMAZING!!! #unitedairlines #travel #aviation #staralliance #lounges\xe2\x80\xa6 https://t.co/VAFLHRpW3A'
2018-09-01 00:00:54,b'$285 &amp; up -- Orlando to Newark (Roundtrip) https://t.co/K3na8x4agc #mco #ewr #unitedairlines'
2018-08-31 23:57:22,b'RT @78tiger: #UnitedAirlines plans to jam lie-flat seats into new #737 MAX. https://t.co/VCoVL3B4qa'
2018-08-31 23:50:38,b'@united #united #UnitedAirlines We don\xe2\x80\x99t fly u much anymore because of the Crap experience we receive from product\xe2\x80\xa6 https://t.co/K1YzaMdpzH'
2018-08-31 23:45:55,b'RT @UnitedFlyerHD: United B737 Max 9 (N37502) after pushback at Houston IAH with a Turkish 777 taxiing behind \n#AvGeek #boeing #boeing737 #\xe2\x80\xa6'
2018-08-31 23:33:32,b'Amazing customer service shown by this @united gate agent!! She carried around a customer\xe2\x80\x99s baby while the mom was\xe2\x80\xa6 https://t.co/4pk5emkxus'
2018-08-31 23:10:35,b'RT @UnitedFlyerHD: United B737 Max 9 (N37502) after pushback at Houston IAH with a Turkish 777 taxiing behind \n#AvGeek #boeing #boeing737 #\xe2\x80\xa6'
2018-08-31 23:10:31,b'#UnitedAirlines lack of communication is appalling'
2018-08-31 22:56:17,b'Kind of funny.  United is stating my flight is delayed due to inbound aircraft.  I then click where is this aircraf\xe2\x80\xa6 https://t.co/jJIZwj1pxf'
2018-08-31 22:46:51,b'RT @UnitedFlyerHD: United B737 Max 9 (N37502) after pushback at Houston IAH with a Turkish 777 taxiing behind \n#AvGeek #boeing #boeing737 #\xe2\x80\xa6'
2018-08-31 22:46:05,b'RT @UnitedFlyerHD: United B737 Max 9 (N37502) after pushback at Houston IAH with a Turkish 777 taxiing behind \n#AvGeek #boeing #boeing737 #\xe2\x80\xa6'
2018-08-31 22:44:11,b'United B737 Max 9 (N37502) after pushback at Houston IAH with a Turkish 777 taxiing behind \n#AvGeek #boeing\xe2\x80\xa6 https://t.co/Y2xiskk30f'
2018-08-31 22:43:09,"b'@ConanOBrien I tried the one for #unitedairlines, but it kept kicking me off...'"
2018-08-31 22:40:48,"b'So fun, check out this \xe2\x80\x9csecret prohibition bar\xe2\x80\x9d known as \xe2\x80\x9cspeak easy\xe2\x80\x9d definitely do not miss this when you are in N\xe2\x80\xa6 https://t.co/lPktP9K0BX'"
2018-08-31 22:30:33,"b'RT @TravelCTM_UK: TRAVEL UPDATE | #UnitedAirlines have announced new international routes* for 2019 including daily, year-round service bet\xe2\x80\xa6'"
2018-08-31 22:28:28,b'@UnitedAir_  counter at McCarran Airport temporarily closed bc of a pepper spray like substance in the air. Doors f\xe2\x80\xa6 https://t.co/AZ4Gd4Zdb0'
2018-08-31 22:22:04,b'#Repost pacificoutfitters with get_repost\n\xe3\x83\xbb\xe3\x83\xbb\xe3\x83\xbb\nWhere will this weekend take you? \xf0\x9f\x8c\xb2\xf0\x9f\x9a\xb6\xf0\x9f\x8c\xb2 #pacout. #howihumboldt\xe2\x80\xa6 https://t.co/hWtoyckSMS'
2018-08-31 22:10:06,b'#unitedAIRLINES service really sucks - NEVER EVER AGAIN will I book them'
2018-08-31 22:10:04,"b""Happy #friday \xe2\x80\xbc\xef\xb8\x8f It's Labor Day weekend \xf0\x9f\x91\x8d is anybody #travelling anywhere for this weekend? \xe2\x9c\x88\xef\xb8\x8f I hope everyone has\xe2\x80\xa6 https://t.co/2ra2PTrjif"""
2018-08-31 20:24:41,b'#UnitedAirlines raising checked-bag fees to match JetBlue https://t.co/OBsyC4iaG6'
2018-08-31 20:09:46,"b""#unitedAIRLINES thought it came up with a clever solution to #China's #Taiwan demands.  China thought otherwise:\xe2\x80\xa6 https://t.co/8M8uFwTrHn"""
2018-08-31 19:49:14,"b'#TRAVELNOTICE: Checked baggage fees on board #UnitedAirlines for Caribbean, North &amp; Central America flights increas\xe2\x80\xa6 https://t.co/OVkWwr22aR'"
2018-08-31 19:27:34,b'Very bad customer experience. So disappointed #UnitedAirlines #UnitedAirways @UnitedAirways'
2018-08-31 19:17:49,"b'#UnitedAirlines is increasing checked baggage fees on North American, #Caribbean and Central American flights by at\xe2\x80\xa6 https://t.co/pD2pIqs41f'"
2018-08-31 19:12:05,b'Houston we have a problem...only if free drinks in the lounge is a problem \xf0\x9f\x98\x89https://t.co/8Ych2ZJBSU\xe2\x80\xa6 https://t.co/6ve7iqIPtn'
2018-08-31 19:08:35,b'New Route for #UnitedAirlines: #SanFrancisco to #Amsterdam.  Starts in March 2019.  @united #Europe #travel\xe2\x80\xa6 https://t.co/wMwJgI0IqZ'
2018-08-31 19:08:28,b'@united mobile app doesn\xe2\x80\x99t show passport info to check in. Also we selected row 11 and paid extra last week and now\xe2\x80\xa6 https://t.co/WeAtoG9K4i'
2018-08-31 19:06:06,"b'Flight delayed by 3.5 hours... \xf0\x9f\x98\x92 thanks #unitedairlines. (@ Gate D50 in Las Vegas, NV) https://t.co/jppphI0BBG'"
2018-08-31 19:04:29,b'United Continental raises fees for checked bags on certain routes #UnitedAirlines  https://t.co/lFt959WDsC'
2018-08-31 19:02:39,b'United is raising the price of checked bags https://t.co/LElSAV6Tn4 via @CNNMoney #Travel #UnitedAirlines \xe2\x9c\x88\xef\xb8\x8f #CheckedBags \xf0\x9f\x92\xbc\xf0\x9f\x92\xbc\xf0\x9f\x92\xbc'
2018-08-31 18:58:12,b'Off to Texas for a long weekend!   #lovemyfamily #funinthetexasheat #bloggersofinstagram #getaway #texasgirl\xe2\x80\xa6 https://t.co/mtZQDgxob8'
2018-08-31 18:49:24,"b""RT @suntimesobits: Chicago adman Pat Martin, who never smoked, is credited with coining the iconic ad slogan 'You've Come a Long Way, Baby'\xe2\x80\xa6"""
2018-08-31 18:49:06,"b'Happy Friday, everyone! Air to air with another United 737 during our parallel approach to SFO. \xe2\x80\xa2 \xe2\x80\xa2 \xe2\x80\xa2 #avgeek\xe2\x80\xa6 https://t.co/gn4O6GerFG'"
2018-08-31 18:46:08,"b""I will never fly #UnitedAirlines. They're awful.\n\nUnited Airlines passenger claims pervert performed sex act next t\xe2\x80\xa6 https://t.co/N9y9n7531H"""
2018-08-31 18:46:03,b'Time to travel!  Good to know I\xe2\x80\x99m good for five years now!  Thanks #unitedairlines for paying my fee! #travel.\xe2\x80\xa6 https://t.co/42rPVh2h42'
2018-08-31 18:43:52,b'United Airlines launches of new international routes for 2019 which include San Francisco-Amsterdam year-around ser\xe2\x80\xa6 https://t.co/tjVfQupzJn'
2018-08-31 18:24:41,"b""Japan, here we come! Hopefully the next 12 hours fly by. One day I'll be able to afford something other than econom\xe2\x80\xa6 https://t.co/HO6XZsKose"""
2018-08-31 17:01:37,"b""Chicago adman Pat Martin, who never smoked, is credited with coining the iconic ad slogan 'You've Come a Long Way,\xe2\x80\xa6 https://t.co/epybA7SIRh"""
2018-08-31 16:50:44,"b'#UnitedAirlines is raising its checked #baggage fees effective today. $30 for first checked bag, up from $25 -CNBC\xe2\x80\xa6 https://t.co/2ePfsJtwCl'"
2018-08-31 16:43:02,b'United Airlines Raising Baggage Fees #UnitedAirlines #Airlines #Stocks #WallStreet #Travel'
2018-08-31 16:17:21,b'\xe2\x80\x9cReady for a Takeoff\xe2\x80\x9d on the official last weekend of summer... #travel #windowseat #unitedairlines #ewr #runway\xe2\x80\xa6 https://t.co/au71MONjhT'
2018-08-31 16:02:03,b'\xe2\x80\x9cReady for a Takeoff\xe2\x80\x9d on the official last weekend of summer...\n\n#travel #windowseat #unitedairlines #ewr #runway\xe2\x80\xa6 https://t.co/7Y8H80K3dX'
2018-08-31 15:57:12,"b""BUSINESS\nWoman, 20, claims #UnitedAirlines paid her 75 bucks in 'hush money' after a man masturbated next to her fo\xe2\x80\xa6 https://t.co/6iDibfisjf"""
2018-08-31 15:32:42,"b'TRAVEL UPDATE | #UnitedAirlines have announced new international routes* for 2019 including daily, year-round servi\xe2\x80\xa6 https://t.co/1N8a5dCT3V'"
2018-08-31 15:18:02,b'#Listeria found in #UnitedAirlines kitchen\xc2\xa0cooler at #Newark #airport https://t.co/8VaiOIvf73 #foodsafety'
2018-08-31 14:45:10,b'Listeria found in United Airlines kitchen\xc2\xa0cooler at Newark airport https://t.co/pYhdBdUklW #FoodSafety #FDA\xe2\x80\xa6 https://t.co/jjUw3B4bWz'
2018-08-31 14:18:03,b'United Airlines is cheating the system! For on time departure statistics! They pull away from the gate to register\xe2\x80\xa6 https://t.co/ov61a1srJg'
2018-08-31 13:59:23,"b""RT @TaiwanNews886: How #UnitedAirlines decided to counter #China's #Orwellian bullying with #Taiwan Dollars https://t.co/SbWgUYYhUz https:/\xe2\x80\xa6"""
2018-08-31 13:43:38,b'#lounging #wdywt #yeezyboost350 #adidas #calabasas #unitedairlines #sneakers #sneakerhead #kicks #sneakerheads @ Un\xe2\x80\xa6 https://t.co/zc58XMBeO6'
2018-08-31 13:33:53,b'RT @alifesjourneys: Still super excited about booking the best Toronto/Singapore fare I have ever seen. Looking forward to being back this\xe2\x80\xa6'
2018-08-31 12:49:28,b'Love sharing my \xe2\x9d\xa4\xef\xb8\x8f for tennis w my hubby!!!! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x8e\xbe\xe2\x9d\xa4\xef\xb8\x8f #nyc #newyorkcity #usopen #usopentennis #usa #unitedstates\xe2\x80\xa6 https://t.co/u6mgCAHIG2'
2018-08-31 12:46:31,"b""RT @skygoflycom: United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo https://t.co/2THoOMtay3\xe2\x80\xa6"""
2018-08-31 12:46:21,b'@AmericanAir I finished 8 flights/7 days on @United and #Unitedairlines partners with flawless CS. All professional\xe2\x80\xa6 https://t.co/CcuJEfkt00'
2018-08-31 12:45:29,"b""United Star Alliance 'Queen' #unitedairlines #boeing #747 #queenoftheskies #planespotting #dontgo\xe2\x80\xa6 https://t.co/ltl9bDzTJj"""
2018-08-31 12:03:13,"b'Congratulations to our South, FL team on their work for our client #UnitedAirlines! Mission accomplished: 4 days, 3\xe2\x80\xa6 https://t.co/Q1wBBIneOk'"
2018-08-31 12:01:13,b'$198 &amp; up -- Newark to Chicago (Roundtrip) https://t.co/K3na8x4agc #ord #ewr #unitedairlines'
2018-08-31 11:54:17,b'Still super excited about booking the best Toronto/Singapore fare I have ever seen. Looking forward to being back t\xe2\x80\xa6 https://t.co/e0HnKKGnG3'
2018-08-31 11:20:32,"b""Beijing unimpressed by #UnitedAirlines' 'flexible' approach to Taiwan\n\nhttps://t.co/1G5xE8GT7k"""
2018-08-31 10:46:39,"b""RT @TaiwanNews886: How #UnitedAirlines decided to counter #China's #Orwellian bullying with #Taiwan Dollars https://t.co/SbWgUYYhUz https:/\xe2\x80\xa6"""
2018-08-31 10:27:37,b'RT @HFCorporation: United Airlines will be adding a second weekly nonstop flight from its New York Hub at Newark Liberty International Airp\xe2\x80\xa6'
2018-08-31 10:27:24,b'The duck was delicious. #duck #unitedairlines #firstclass https://t.co/4enEeyx1zR'
2018-08-31 10:26:13,b'United Airlines will be adding a second weekly nonstop flight from its New York Hub at Newark Liberty International\xe2\x80\xa6 https://t.co/P3UUPevhpl'
2018-08-31 09:49:51,"b'RT @News4Globe: COMPANIES: #UnitedAirlines president says if families want to sit together, they should pay #extra. https://t.co/0RwwQclYL5'"
2018-08-31 09:48:34,b'@manairport en route from New Orleans to San Francisco #wingfriday #unitedairlines https://t.co/QYe0iF8n3q'
2018-08-31 09:47:47,"b'Pomegranates in my salad?  Yes, please. #unitedairlines #firstclass #germany @ United Airline First Class https://t.co/ET736PGzPb'"
2018-08-31 09:46:12,"b'RT @News4Globe: COMPANIES: #UnitedAirlines president says if families want to sit together, they should pay #extra. https://t.co/0RwwQclYL5'"
2018-08-31 09:44:10,b'Ummm...too early?  #Oops \n\n#coffee #RunningWhileBranded #marathon #UnitedClub #UnitedAirlines #ThatsNotWater. @ Chi\xe2\x80\xa6 https://t.co/Bb9gvUy08L'
2018-08-31 08:56:14,"b""RT @TaiwanNews886: How #UnitedAirlines decided to counter #China's #Orwellian bullying with #Taiwan Dollars https://t.co/SbWgUYYhUz https:/\xe2\x80\xa6"""
2018-08-31 08:29:32,"b""RT @TaiwanNews886: How #UnitedAirlines decided to counter #China's #Orwellian bullying with #Taiwan Dollars https://t.co/SbWgUYYhUz https:/\xe2\x80\xa6"""
2018-08-31 08:18:46,"b""How #UnitedAirlines decided to counter #China's #Orwellian bullying with #Taiwan Dollars https://t.co/SbWgUYYhUz https://t.co/UP6QV4V1yI"""
2018-08-31 07:15:33,"b'#UnitedAirlines made a tiny concession to recognize #Taiwan, and #China is furious https://t.co/2y8mHnFe43 via\xe2\x80\xa6 https://t.co/gkrMRmhF3J'"
2018-08-31 06:25:20,b'RT @AdamaHeyden: If you dae  Salone.  #unitedairlines isn\xe2\x80\x99t your friend. Nor try am sef.'
2018-08-31 06:20:56,b'@united been almost 1:20 mins now on the tarmac. Pilot said we were moving to the gate... and we are not moving. Th\xe2\x80\xa6 https://t.co/VgZ6fGHOym'
2018-08-31 06:20:42,b'Stuck waiting for our gate over an hour and still waiting  after 4 hour flight ..@united @flySFO this is ridiculous\xe2\x80\xa6 https://t.co/ndXIG6CEyw'
2018-08-31 05:56:15,b'RT @BryanPatrick016: #unitedairlines @united So it seems Platinum status is worthless. Upgrades are supposed to clear 72 hours ahead with p\xe2\x80\xa6'
2018-08-31 05:52:42,"b""RT @rthk_enews: #UnitedAirlines skirts Beijing's demand that #Taiwan and #HongKong are listed as being in China, by referring to the two pl\xe2\x80\xa6"""
2018-08-31 05:21:40,b'Been stuck on a #UnitedAirlines flight from the east coast at #SFO for over an over. Just didn\xe2\x80\x99t have a gate for us\xe2\x80\xa6 https://t.co/masIJsmuaT'
2018-08-31 05:21:02,"b"".@united the hits just keep on coming. Guessing 2018 isn't turning out to be your  #GoodLuck year:\xe2\x80\xa6 https://t.co/vlCfOK9LYZ"""
2018-08-31 04:40:10,"b'Family at work. Thank you, Bosses! We had fun! \xf0\x9f\x92\x99 #MPILeadership #UnitedAirlines #2018UAtownhall \xf0\x9f\x8e\x89 @ Concentrix Tera https://t.co/SlUgTx2BcG'"
2018-08-31 03:07:08,b'RT @EveryThingIsBS: So... apparently #LouisCK flies the friendly skies.\n\nWoman claims #UnitedAirlines gave her $75 after airline allegedly\xe2\x80\xa6'
2018-08-31 03:04:23,b'So... apparently #LouisCK flies the friendly skies.\n\nWoman claims #UnitedAirlines gave her $75 after airline allege\xe2\x80\xa6 https://t.co/KxbnXLHUXN'
2018-08-31 01:07:55,b'If American Airlines would like to donate this gift that is the onlyreason I think my parents relationship is good\xe2\x80\xa6 https://t.co/pw8XycEXZH'
2018-08-30 23:49:50,b'CHEAP FLIGHTS LA &gt;PUERTO RICO \xf0\x9f\x98\x8e\xf0\x9f\x8c\xb4\xf0\x9f\x8c\x90\xe2\x9c\x88\xef\xb8\x8f\n\nYOU KNOW YOU WANT TO GET AWAY..https://t.co/Mt6Kz14sP5\n\nSO EASY \xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xe2\x80\xa6 https://t.co/8fq6tVl3wd'
2018-08-30 23:30:51,b'Flying #UnitedAirlines today.  No longer flying crappy #Volaris .  @flyvolaris is the worst airline dont fly\xe2\x80\xa6 https://t.co/WQEjnW5h0w'
2018-08-30 22:23:59,b'#unitedairlines sucks beyond words. They are as bad as it gets. I will make sure to troll them all day every day fo\xe2\x80\xa6 https://t.co/yvvGEFWKTa'
2018-08-30 21:04:20,b'@united you guys are greedy pigs! In the event of something happens on a flight loved ones want to be together!!\xe2\x80\xa6 https://t.co/xJF9TpdgcZ'
2018-08-30 20:18:53,b'@united #airbus A319 taxiing to the gate at #palmspringsairport \xe2\x9c\x88\xef\xb8\x8f PSP has some great planespotting areas\xe2\x80\xbc\xef\xb8\x8f \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x93\xb8\xf0\x9f\x94\xa5\n\xe2\x9e\x96\xe2\x9e\x96\xe2\x80\xa6 https://t.co/0F5qUQvHDa'
2018-08-30 20:08:56,b'Delayed again. Not a shocker with trying to fly out of Richmond. I switched from flying #UnitedAirlines to\xe2\x80\xa6 https://t.co/ZR8D5k6cwJ'
2018-08-30 20:05:40,b'#unitedAIRLINES Everything okay over there? Did you find the missing phalange?'
2018-08-30 19:43:44,b'Thanks #unitedAIRLINES I had to check my bag cause of your employees (not crew) went on b4 me'
2018-08-30 19:37:20,b'#unitedAIRLINES how does ur employees board before paying customers??'
2018-08-30 19:30:21,b'Beautiful day for some tennis \xf0\x9f\x8e\xbe #nyc #newyorkcity #usopen #usopentennis #usa #unitedstates #tennis #tennis\xf0\x9f\x8e\xbe\xe2\x80\xa6 https://t.co/NC7L97k2PA'
2018-08-30 19:00:59,b'$198 &amp; up -- Newark to Chicago (Roundtrip) https://t.co/K3na8x4agc #ord #ewr #unitedairlines'
2018-08-30 18:57:57,"b'RT @UnitedPilots: While you pack your bags to travel this holiday weekend, the union workers of #UnitedAirlines are preparing for one of th\xe2\x80\xa6'"
2018-08-30 18:56:22,"b""I don't go to @HobbyLobby @Walmart or #ChikFilA and don't buy #BarillaPasta or @Nestle and don't fly\xe2\x80\xa6 https://t.co/zqRdydTCTp"""
2018-08-30 18:21:35,b'@united That is the most disingenuous answer that you could have given and totally unacceptable.  I have been a Mil\xe2\x80\xa6 https://t.co/GeG5fc1dFR'
2018-08-30 18:13:30,b'United Airlines eyes business travelers as it boosts European flights in 2019 https://t.co/gVCFYNS470 #UnitedAirlines #Europe'
2018-08-30 18:08:20,"b'RT @UnitedPilots: While you pack your bags to travel this holiday weekend, the union workers of #UnitedAirlines are preparing for one of th\xe2\x80\xa6'"
2018-08-30 18:04:47,"b""@united Yes, I have no response in any of my inbox folders, spam included. I don't want an apology, I want someone\xe2\x80\xa6 https://t.co/0gwJ1Kk0ly"""
2018-08-30 17:40:18,b'Sometimes the trails get crowded up here in the #redwoods.  Please be courteous and share!  #Repost @teamredwood\xe2\x80\xa6 https://t.co/72jOs4FJ6e'
2018-08-30 17:24:18,"b'When you definitely, most certainly, absolutely are going to miss a flight but you make it somehow miraculously and\xe2\x80\xa6 https://t.co/QA2PJMB3lh'"
2018-08-30 17:20:24,b'@united I have emailed the MileagePlus cust. service dept. 2x over the past 2.5 weeks with NO response.  Confirmati\xe2\x80\xa6 https://t.co/IR5vndWHM3'
2018-08-30 17:04:18,b'Super excited to hear that United will be starting a year-round service from SFO to AMS next year! Another flight o\xe2\x80\xa6 https://t.co/wChqtheSXP'
2018-08-30 17:01:19,"b'RT @ChickScottsdale: Landed in New York City, ready to hit the USOpen tomorrow, geez it\xe2\x80\x99s hot in NYC \xf0\x9f\x98\x9c #nyc #newyorkcity #usopen #usopenten\xe2\x80\xa6'"
2018-08-30 17:00:12,b'Maybe restaurants should try this winning tactic too.\n#UnitedAirlines #howtoalienateyourcustomers101 https://t.co/NW3a0v38x4'
2018-08-30 16:53:22,b'how about a toilet fee as well? #unitedAIRLINES https://t.co/0azCgxfDTq'
2018-08-30 16:35:55,b'This is our last day of vacation. Flying back to France with @united - #UA447 from LAX to SFO and #UA990 from SFO t\xe2\x80\xa6 https://t.co/H1HDtO8EvY'
2018-08-30 16:20:29,b'It says a lot about your company when you not only allow a chemo patient to be insulted on one of your websites but\xe2\x80\xa6 https://t.co/Z0tUEk7oW6'
2018-08-30 16:18:40,b'Staying cool at the USOPEN always look for the shady seats!!!! #nyc #newyorkcity #usopen #usopentennis #usa\xe2\x80\xa6 https://t.co/Q40IUCViMi'
2018-08-30 16:01:31,b'$285 &amp; up -- Orlando to Newark (Roundtrip) https://t.co/K3na8x4agc #mco #ewr #unitedairlines'
2018-08-30 15:44:29,"b'#UnitedAirlines Creative Way To Fool The #Chinese About ""One #China Policy"" Has Failed - https://t.co/TVC5zQRJ1X\xe2\x80\xa6 https://t.co/4XzaTsSBVs'"
2018-08-30 15:32:55,"b'This month in Forbes:\n""The worst performance by a US airline was turned in by United. The airline finished 88th on\xe2\x80\xa6 https://t.co/Oiz5tdIRxe'"
2018-08-30 15:26:59,b'Not surprised to see @united as the only major airline in America to make the list of worst customer service.\xe2\x80\xa6 https://t.co/ammxa0Cb63'
2018-08-30 15:23:39,"b""I'd rather drive a rusty Ford Pinto with no air conditioning from New York to Los Angeles than fly with United. Suc\xe2\x80\xa6 https://t.co/c3bIW9byrn"""
2018-08-30 15:21:21,"b""View from the wing on this pilot's last day! @united buttery smooth flight after 31 years flying around the grumpy\xe2\x80\xa6 https://t.co/fbUEbcABxC"""
2018-08-30 14:57:23,b'RT @Aviation4_Life: Two generations in one. Choose your side.\xf0\x9f\x91\x8c \n@united \n#UnitedAirlines https://t.co/QAyYFZZCbI'
2018-08-30 14:07:02,"b""From next summer, United Airlines will offer a new direct flight between Prague's V\xc3\xa1clav Havel Airport and New Jers\xe2\x80\xa6 https://t.co/C7iOWAAUx0"""
2018-08-30 13:54:36,b'RT @dianaterranova: I can\xe2\x80\x99t bring my spiders \xf0\x9f\x95\xb7 on flights so I have a stuffed animal to cuddle w on @united   \xf0\x9f\xa4\x97Thank you United Airlines fo\xe2\x80\xa6'
2018-08-30 13:10:21,b'#UnitedAirlines side-steps China\xe2\x80\x99s #Orweillian #nonsense #Taiwan #NewTaiwanDollar #Currency #IAmFromNewTaiwanDollar https://t.co/LCGcOMuVdG'
2018-08-30 12:55:33,"b'United will add more seats to [college] football hotspots. **Better yet, they will let the crazy fan wear full gear\xe2\x80\xa6 https://t.co/wBlNAdQkme'"
2018-08-30 12:51:18,b'#UnitedAirlines eyes business travelers as it boosts European flights in 2019 | @ReutersAero https://t.co/yPRTrTL6n7'
2018-08-30 12:14:40,b'#adventuretime #unitedairlines #laborday @ Cincinnati/Northern Kentucky International Airport https://t.co/OEGdZshPoV'
2018-08-30 12:00:16,b'@united our flight attendant Debbie on yesterday\xe2\x80\x99s flight 4067 to Newark went above and beyond to help our family t\xe2\x80\xa6 https://t.co/f2m9kUVHG4'
2018-08-30 11:53:18,"b'RT @UnitedPilots: While you pack your bags to travel this holiday weekend, the union workers of #UnitedAirlines are preparing for one of th\xe2\x80\xa6'"
2018-08-30 11:11:25,b'Taiwan grateful to #UnitedAirlines for imaginative website solution to \xe2\x80\x98one China\xe2\x80\x99 rule\n\nhttps://t.co/hjbhxKBWKY'
2018-08-30 11:09:28,"b'#UnitedAirlines adds Prague and Naples, Italy\n\nhttps://t.co/FzB4uB4fUY'"
2018-08-30 11:02:09,b'When your #United flight got rerouted 4 hrs into a 6 hr flight to then fly 3 hrs back to another airport because of\xe2\x80\xa6 https://t.co/hP8tl8kGWQ'
2018-08-30 09:45:25,b'RT @Taipei_NL: We welcome any creative solution to fight back unreasonable moves. Thank you #UnitedAirlines \xf0\x9f\x98\x89 https://t.co/mGQAOIUIwD'
2018-08-30 09:37:01,b'GOOD JOB\xe2\x9d\x97\xf0\x9f\x91\x8d  \n#\xe5\x8f\xb0\xe6\xb9\xbe\n#Taiwan \n#UnitedAirLines https://t.co/5VlulJWjYm'
2018-08-30 09:31:52,b'RT @UnitedFlyerHD: United B737 Max 9 (N37504) being towed to the gate at Houston IAH.  The tug paused just long enough for me to get this 4\xe2\x80\xa6'
2018-08-30 06:58:42,b'RT @Taipei_NL: We welcome any creative solution to fight back unreasonable moves. Thank you #UnitedAirlines \xf0\x9f\x98\x89 https://t.co/mGQAOIUIwD'
2018-08-30 05:38:36,b'Sunset and fluffy clouds \xf0\x9f\x98\x8a #upintheair #onmywayhome #unitedairlines #sunset #wingtip #clouds https://t.co/IpBjDQAVjH https://t.co/XupMpOvURY'
2018-08-30 04:01:22,"b'RT @UnitedPilots: While you pack your bags to travel this holiday weekend, the union workers of #UnitedAirlines are preparing for one of th\xe2\x80\xa6'"
2018-08-30 03:42:10,"b'RT @UnitedPilots: While you pack your bags to travel this holiday weekend, the union workers of #UnitedAirlines are preparing for one of th\xe2\x80\xa6'"
2018-08-30 03:19:51,b'@united Delivery service provided by #UnitedAirlines indicates no pickup of bag 6 hrs after it arrived at SBA.  #worstairlineever'
2018-08-30 03:17:06,"b'RT @UnitedPilots: While you pack your bags to travel this holiday weekend, the union workers of #UnitedAirlines are preparing for one of th\xe2\x80\xa6'"
2018-08-30 03:16:11,b'6 hrs later and still nothing! #UnitedAirlines'
2018-08-30 03:14:18,"b'RT @thenewslensintl: #Taiwan #News: Athletes took #AsianGames2018 silver, but #UnitedAirlines is golden in the eyes of @MOFA_Taiwan after e\xe2\x80\xa6'"
2018-08-30 03:13:37,"b'#Taiwan #News: Athletes took #AsianGames2018 silver, but #UnitedAirlines is golden in the eyes of @MOFA_Taiwan afte\xe2\x80\xa6 https://t.co/voViUZvPbP'"
2018-08-30 02:27:54,"b'RT @TaiwanNews886: #UnitedAirlines side-step China\xe2\x80\x99s \xe2\x80\x98Orwellian nonsense,\xe2\x80\x99 list #Taiwan according to currency \nhttps://t.co/NiE2d7Dj0n http\xe2\x80\xa6'"
2018-08-30 02:16:24,b'This is infuriating. Airlines like #UnitedAirlines #AmericanAirlines and #Delta should not have the *option* of con\xe2\x80\xa6 https://t.co/ysuXonQ330'
2018-08-30 01:50:51,"b'RT @TaiwanNews886: #UnitedAirlines side-step China\xe2\x80\x99s \xe2\x80\x98Orwellian nonsense,\xe2\x80\x99 list #Taiwan according to currency \nhttps://t.co/NiE2d7Dj0n http\xe2\x80\xa6'"
2018-08-30 01:41:56,"b'RT @JaspreetTravels: A #WingWednesday video from #UA2704, the one off United 747 departure from last summer on ORD-SFO \xe2\x9c\x88\xef\xb8\x8f \n\n#beingunited #u\xe2\x80\xa6'"
2018-08-30 01:37:20,"b'#UnitedAirlines #CrapAirline President Says If Families Want to Sit Together, They Should Pay Extra\xe2\x80\xa6 https://t.co/upxAaWfsoE'"
2018-08-30 01:22:45,"b'Celebrating #VMWorld success.  Great show, great client!  And thank you #UnitedAirlines for letting me switch my fl\xe2\x80\xa6 https://t.co/ZnnPHaGP8N'"
2018-08-30 01:19:09,"b'RT @UnitedPilots: While you pack your bags to travel this holiday weekend, the union workers of #UnitedAirlines are preparing for one of th\xe2\x80\xa6'"
2018-08-30 01:00:17,"b'Landed in New York City, ready to hit the USOpen tomorrow, geez it\xe2\x80\x99s hot in NYC \xf0\x9f\x98\x9c #nyc #newyorkcity #usopen\xe2\x80\xa6 https://t.co/QczWwTBmkc'"
2018-08-30 00:46:54,b'@united - you can do better. Gate agent on flight from SFO to DEN \xe2\x80\x9ceveryone in boarding group 4 must gate check bag\xe2\x80\xa6 https://t.co/eb3cYFigwm'
2018-08-30 00:13:03,"b'@united disappointed to be told at the gate it was $125 for a premium economy upgrade, then goes up to over $200 on\xe2\x80\xa6 https://t.co/ytrCsofh4C'"
2018-08-29 23:21:03,b'RT @ironmanjt: Enjoying #buffalo #chicken #macandcheese with #UnitedAirlines on the #Boeing #757 - beats nothing at all! #wine #jetset #jas\xe2\x80\xa6'
