2018-09-03 13:49:03,b'RT @industrialguru2: Missing MRT Stations on the North-South &amp; North-East MRT Lines\n\nNorth South Line (NS 6)? North East Line (NE2)?\n\nhttps\xe2\x80\xa6',1033268231392223233
2018-09-03 13:48:41,b'RT @industrialguru2: How Singaporeans will Benefit from the Upcoming 24KM Jurong Region Line\n\nhttps://t.co/DSnuO8G5UY\n\n#Jurong #BoonLay #Ju\xe2\x80\xa6',1033268231392223233
2018-09-03 11:18:09,b'Why stop there?  #MrT https://t.co/AVs4keoX9E',1885322636
2018-09-03 11:15:42,b'How to stay humble! One of the best responses I\xe2\x80\x99ve heard! #MrT #stayhumble #Leadership #success #motivation #grind #BOSS https://t.co/1LxLY2b9EP',926642378240286720
2018-09-03 10:42:12,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',1799062069
2018-09-03 08:47:00,"b'RT @GamudaBhd: Last month, MMC Gamuda conducted a mandatory Launching Gantry (LG) emergency response drill at the Taman Pinggiran Putra con\xe2\x80\xa6'",588779890
2018-09-03 08:46:11,"b'RT @GamudaBhd: Last month, MMC Gamuda conducted a mandatory Launching Gantry (LG) emergency response drill at the Taman Pinggiran Putra con\xe2\x80\xa6'",385323351
2018-09-03 08:17:52,b'RT @MrT: It was nice running into Antonio Fargas. #Ipitythefool #Mrt #Throwbackthursday #Antoniofargas https://t.co/cGrl6ok8On',718413483394478080
2018-09-03 07:37:23,"b'Last month, MMC Gamuda conducted a mandatory Launching Gantry (LG) emergency response drill at the Taman Pinggiran Putra construction site. #MRT #SSPLine #Safety #Bomba @MRTMalaysia'",2359641416
2018-09-03 06:51:10,"b'#Bangkok #Krungthep #thailand #skyline looking to #Jatakuk, #BangSue and #ari #ttavel #travelblogger #mrt @ Tao Poon MRT Station https://t.co/mD0G2KUGJf'",75257855
2018-09-03 05:27:31,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',2349696816
2018-09-03 05:21:10,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',2233553792
2018-09-03 04:53:37,"b'https://t.co/UEgr9kObup Very Spacious 3 Bedroom Unit at Sathorn Crest #Condo for #Rent at only 100,000 Baht/Month for a minimum one year contract #Property #Bangkok #Realestate #BCR #MRT #Lumpini #Saladeang #Sathorn #Primelocation #hotprice #3Bedroom #BangkokCityRealestate #City'",1156602570
2018-09-03 04:44:18,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',39029722
2018-09-03 04:39:51,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',772443612
2018-09-03 04:36:32,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',295740868
2018-09-03 04:30:22,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',25039038
2018-09-03 03:27:01,b'Having Dinner with my Cousin Chantel\n#SuckerfreeSd\n#FriedGreenTomatoes\n#MrT @ Suckerfree Southern Plate &amp; Bar https://t.co/pGwDvJON9w',23215614
2018-09-03 03:16:18,b'RT @MrT: It was nice running into Antonio Fargas. #Ipitythefool #Mrt #Throwbackthursday #Antoniofargas https://t.co/cGrl6ok8On',1638764076
2018-09-03 03:04:21,"b'https://t.co/guFPpfnaqo 2 Bedroom Corner Unit at Circle S 12 Luxury Condo for Sale at 13,300,000 Baht\n#Sale #Condo #Property #Bangkok #Realestate #BCR #BTS #2Bedroom #Cornerunit #hotprice #investment #Luxury #Primelocation #Asoke #MRT #Sukhumvit #BangkokCityRealestate #City'",1156602570
2018-09-03 02:29:10,"b'I\xe2\x80\x99m starting to realise how much I enjoy taking the #MRT to work - I get some fresh air walking to the station/office, I don\xe2\x80\x99t have to deal with lost or surly @GrabSG drivers AND it\xe2\x80\x99s 90% cheaper.'",16803066
2018-09-03 01:59:44,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',444126896
2018-09-03 01:57:01,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',451186376
2018-09-03 01:04:19,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',237423693
2018-09-03 00:53:46,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',26194850
2018-09-03 00:50:45,b'RT @AttyKarenJimeno: #BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Man\xe2\x80\xa6',44212940
2018-09-03 00:46:08,"b'#BART #Train to San Francisco disrupted today due to train tracks repair. Service disruption happens often in #MRT Manila. But difference here is organized contingency planning. We were advised ahead, deboarded &amp; assisted to free shuttles that took us to a different station. https://t.co/zU6QeMySXS'",178954876
2018-09-02 22:48:44,b'Don\xe2\x80\x99t really understand this... #boathouse #disney_first #mrT @ The Boathouse https://t.co/m1H9Iina7q',20612076
2018-09-02 20:25:29,"b'Wayback Burger and D.C. Cab, my labor Day weekend tradition lol. \n\n#LaborDayWeekend #LaborDay2018 #FastFood #80s #mrt #comedy https://t.co/cSfYe3O6d5'",765373457332776960
2018-09-02 18:22:03,b'RT @MrT: It was nice running into Antonio Fargas. #Ipitythefool #Mrt #Throwbackthursday #Antoniofargas https://t.co/cGrl6ok8On',704997347286192128
2018-09-02 15:30:51,"b'@princesssparkletwat Savannah is always making awesomely strange tattoos, and she did not disappoint last night. \n\n#modifieddesign #tattoo #tattoos #mrt #ateam #ipitythefool #uniquetattoos  @ Modified Design Tattoo &amp; Piercing'",35022925
2018-09-02 08:16:44,b'In today\xe2\x80\x99s #MisterT #MrT story the big fella advises us it is harder to not quit than throw in the towel but not quitting is much more rewarding \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f Don\xe2\x80\x99t be a quitter FOOL!!! https://t.co/yD53Mv7Zrm https://t.co/L5q83vEEdC',967747090477649922
2018-09-02 07:30:57,b'Second Fathers Day without you here dad \xf0\x9f\x92\x94 Happy Fathers Day in Heaven! \xf0\x9f\x98\x98 #MrT https://t.co/fFz9Nsk1ff',339377583
2018-09-02 07:13:23,b'First time taking the MRT.. Impressive.. This is the only thing that bugger did right in his 10 years as PM of \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe #MRT #kualalumpur #malaysia @ MRT Bukit Bintang https://t.co/HblepQjEEA',177492441
2018-09-02 04:37:31,b'Pupper in the pram. #taipeimrt #taipei #mrt @ Daan Park Station https://t.co/XG9vrfHYBP',148035356
2018-09-02 03:47:05,b'RT: #ALLIN #ZeroHour #Starrcast #WWECleveland #WWEShanghai Fans!\n\n#TonyAtlas Shoots HARD on #WWF (#WWE) 1984-1986 (wild ending)\n#WrestleMania 1 &amp; 2\n#VinceMcMahon &amp; his #racism\n#MrT\nMemories &amp; Legends https://t.co/YT9Q9J3WaD\n\nKids Groups &amp; Non-Profits! https://t.co/T1PyT9T3Sn https://t.co/3AraaMfYZK',389152308
2018-09-01 21:21:41,"b'All mine hehe xxxx @the_stu_art \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c #hubby #weekendaway #windsor #drinks  #cocktails #allbarone #mrt #happyanniversary @ Windsor, Berkshire https://t.co/YRqsYg7O2c'",41856338
2018-09-01 21:19:59,"b'All mine hehe xxxx @the_stu_art \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x9c\xf0\x9f\x98\x9c #hubby #weekendaway #windsor #drinks  #cocktails #allbarone #mrt #happyanniversary @ Windsor, Berkshire https://t.co/aerVlTJibN'",41856338
2018-09-01 20:06:15,b'RT @SBRCelebrityArt: @MrT I designed this kick ass bead art beanie for Megan!! She wanted it put on a light pink beanie! Hope you see &amp; sha\xe2\x80\xa6',809124435231969280
